"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 2026-05-01 ~ 2026-05-31"
"실거래구분 : 연립다세대(매매)"
"주소구분 : 지번주소"
"시도 : 전체"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"NO","시군구","번지","본번","부번","건물명","전용면적(㎡)","대지권면적(㎡)","계약년월","계약일","거래금액(만원)","층","매수자","매도자","건축년도","도로명","해제사유발생일","거래유형","중개사소재지","등기일자"
"8243","서울특별시 광진구 구의동","204-42","0204","0042","부광아인스빌","29.2900","19.1200","202605","04","44,000","6","개인","개인","2019","광나루로46길 24-7","-","중개거래","서울 광진구","26.06.19"
"8244","서울특별시 관악구 신림동","629-37","0629","0037","라임스빌","28.7900","19.6100","202605","04","21,500","2","개인","개인","2019","난곡로34길 68-8","-","중개거래","서울 관악구","26.06.22"
"8245","경기도 용인시 기흥구 공세동","476-46","0476","0046","고려맨션","55.1700","37.0950","202605","04","10,700","3","개인","개인","1997","한일로 28","-","중개거래","경기 용인시 기흥구","26.06.18"
"8246","경기도 부천시 원미구 도당동","49-3","0049","0003","드림로즈빌","59.0900","32.7600","202605","04","20,300","2","개인","개인","2010","부천로366번길 58","-","중개거래","경기 부천시 오정구, 경기 부천시 원미구","26.06.19"
"8247","충청남도 태안군 태안읍 동문리","665-2","0665","0002","이화리치타운","105.3223","130.4231","202605","04","16,000","2","개인","개인","2005","재경미길 20","-","중개거래","충남 태안군","26.06.19"
"8248","경기도 수원시 장안구 송죽동","460-11","0460","0011","소망빌라(A,B)","48.0600","39.9750","202605","04","11,180","-1","개인","개인","1989","정조로1060번길 21-20","-","중개거래","경기 수원시 장안구","26.06.15"
"8249","대구광역시 수성구 지산동","1012-15","1012","0015","보림트윈빌B동","82.0500","60.8330","202605","04","15,000","3","개인","개인","2002","무학로35길 91","-","중개거래","대구 수성구","26.06.19"
"8250","서울특별시 강동구 성내동","420-39","0420","0039","혜림주택","48.2700","22.6375","202605","04","33,000","4","개인","개인","2001","성내로17길 64","-","중개거래","서울 강동구","-"
"8251","서울특별시 종로구 평창동","345-62","0345","0062","(345-62)","90.3000","77.9800","202605","04","57,750","1","개인","개인","1994","평창길 40","-","중개거래","서울 종로구","26.06.18"
"8252","서울특별시 강서구 화곡동","391-52","0391","0052","동도주택","49.2200","26.9700","202605","04","18,500","1","개인","개인","1996","곰달래로25길 8-14","-","중개거래","서울 강서구","26.06.17"
"8253","경기도 광주시 퇴촌면 관음리","231-5","0231","0005","스타포레102동","58.6200","77.2500","202605","04","19,000","3","개인","개인","2021","천진암로 690-5","-","중개거래","경기 광주시","26.06.16"
"8254","경기도 성남시 수정구 태평동","3272-5","3272","0005","광명타운","54.1200","24.2600","202605","04","32,000","1","개인","개인","2001","남문로86번길 13","-","중개거래","경기 성남시 수정구","26.06.12"
"8255","경기도 용인시 처인구 포곡읍 둔전리","119-14","0119","0014","쉐르빌(B동)","75.6300","40.4500","202605","04","9,900","4","개인","개인","2001","둔전로65번길 14","-","중개거래","경기 용인시 처인구","26.06.15"
"8256","경기도 성남시 중원구 은행동","1088","1088","0000","산돌빌라","41.6500","111.7000","202605","04","16,700","4","개인","개인","1996","은이로33번길 9","-","직거래","-","26.06.10"
"8257","경기도 용인시 처인구 포곡읍 둔전리","119-14","0119","0014","쉐르빌(B동)","75.6300","40.4500","202605","04","9,900","4","개인","개인","2001","둔전로65번길 14","-","중개거래","경기 용인시 처인구","26.06.15"
"8258","서울특별시 은평구 녹번동","75-30","0075","0030","양지미라벨(75-30)","55.9200","31.1900","202605","04","32,000","3","개인","개인","2002","은평로21길 25-2","-","중개거래","서울 은평구","26.06.15"
"8259","경기도 안산시 단원구 고잔동","666","0666","0000","대동빌라12차(666-0)","50.7300","51.1620","202605","04","28,000","1","개인","개인","1989","인현중앙길 12","-","중개거래","경기 안산시 단원구","26.06.15"
"8260","서울특별시 서대문구 홍제동","312-35","0312","0035","홍제","21.5500","25.7400","202605","04","31,000","3","개인","개인","1965","통일로39길 38-17","-","중개거래","서울 서대문구, 서울 성동구","26.06.15"
"8261","경기도 가평군 청평면 청평리","81-9","0081","0009","별장빌리지E동","75.8400","61.7500","202605","04","7,500","4","개인","개인","1993","강변로 31-12","-","중개거래","경기 가평군","26.06.15"
"8262","경기도 광명시 소하동","1235-2","1235","0002","태양빌라","50.0300","24.3282","202605","04","19,000","3","개인","개인","1991","기아로13번안길 9-36","-","중개거래","경기 광명시","26.06.15"
"8263","대구광역시 동구 신서동","437-8","0437","0008","은성하이빌B","58.7400","31.5000","202605","04","9,600","3","개인","개인","2013","반야월북로55길 49","-","중개거래","대구 동구","26.06.15"
"8264","서울특별시 서초구 방배동","933-4","0933","0004","동현하이츠빌(933-4)","38.4300","23.1495","202605","04","60,000","4","개인","개인","2012","방배로23길 39","-","중개거래","서울 서초구","-"
"8265","부산광역시 수영구 광안동","120-270","0120","0270","송원에이스","17.4200","11.7737","202605","04","13,500","2","개인","개인","2009","무학로10번길 41","-","중개거래","부산 수영구","26.06.15"
"8266","서울특별시 동작구 상도동","299-192","0299","0192","미성해드림(299-192)","52.2000","28.0600","202605","04","39,500","1","개인","개인","2012","국사봉2라길 24-12","-","중개거래","서울 동작구","-"
"8267","인천광역시 부평구 부평동","278-38","0278","0038","선호아트빌1차","31.1300","15.0900","202605","04","16,000","3","개인","개인","2001","경원대로1240번길 22-8","-","중개거래","인천 부평구","26.06.10"
"8268","인천광역시 계양구 장기동","128-5","0128","0005","하이츠타운103동","60.8000","48.1539","202605","04","12,900","3","개인","개인","2009","장기서로12번길 7","-","중개거래","인천 계양구","26.06.10"
"8269","경기도 파주시 문산읍 선유리","396-11","0396","0011","건영하이츠3,4동","42.4800","41.0600","202605","04","4,350","1","개인","개인","1996","독서울6길 90","-","중개거래","경기 파주시","26.06.09"
"8270","서울특별시 중랑구 상봉동","130-85","0130","0085","루미너스빌","47.6500","23.4500","202605","04","53,000","7","개인","개인","2024","중랑천로10길 39-11","-","중개거래","서울 중랑구","26.06.09"
"8271","서울특별시 구로구 오류동","108-1","0108","0001","화랑주택(108-1)","83.8800","76.4400","202605","04","41,000","1","개인","개인","1986","경인로 20","-","중개거래","경기 부천시 소사구","26.06.09"
"8272","경기도 광명시 광명동","290-95","0290","0095","휴먼빌","28.8800","12.0590","202605","04","31,500","4","개인","개인","2016","광명로 839-17","-","중개거래","경기 광명시","26.06.09"
"8273","서울특별시 노원구 상계동","1381-6","1381","0006","6차홍진그린맨션","38.9400","18.5887","202605","04","29,500","-1","개인","개인","1996","상계로35가길 33","-","중개거래","서울 노원구","-"
"8274","인천광역시 계양구 작전동","854-6","0854","0006","우리하이빌","34.7100","27.1200","202605","04","15,900","2","개인","개인","2012","계양대로106번길 5","-","중개거래","인천 계양구","26.06.08"
"8275","경기도 안양시 만안구 석수동","753-9","0753","0009","우성빌라(9차)","36.4900","28.8900","202605","04","34,000","1","개인","개인","1988","석수로192번길 31","-","중개거래","경기 안양시 만안구","26.06.08"
"8276","서울특별시 성북구 장위동","219-19","0219","0019","코너스톤빌라","26.4600","19.5300","202605","04","30,000","4","개인","개인","2021","돌곶이로41가길 14-17","-","중개거래","서울 중랑구","26.06.02"
"8277","서울특별시 은평구 응암동","730-1","0730","0001","에스엠벨리체","44.0100","27.4620","202605","04","33,800","3","개인","개인","2015","가좌로7길 17","-","중개거래","서울 은평구","26.06.05"
"8278","충청남도 서산시 동문동","864-4","0864","0004","일원주택5차501동","84.1500","70.4638","202605","04","10,000","3","개인","개인","2005","대사동11길 6-2","-","중개거래","충남 서산시","26.06.02"
"8279","서울특별시 서초구 양재동","219-2","0219","0002","풀하우스","57.7400","33.0500","202605","04","56,000","2","개인","개인","2009","매헌로3길 8","-","중개거래","서울 서초구","-"
"8280","경기도 광주시 신현동","828","0828","0000","블리스타운(C동)","70.1700","97.2930","202605","04","32,000","3","개인","개인","2019","신현로 12-214","-","중개거래","서울 강남구","26.06.04"
"8281","서울특별시 서초구 반포동","85-10","0085","0010","(85-10)","65.4900","52.4300","202605","04","102,000","3","개인","공공기관","2021","동광로 167","-","중개거래","서울 서초구","-"
"8282","서울특별시 성북구 장위동","230-204","0230","0204","로얄캐슬","49.0000","29.8100","202605","04","40,600","2","개인","개인","2016","장위로 33-20","20260609","직거래","-","-"
"8283","충청남도 천안시 동남구 원성동","313-21","0313","0021","동부빌라","75.7900","56.0000","202605","04","8,700","2","개인","개인","1983","원거리15길 2","-","중개거래","충남 천안시 동남구","-"
"8284","충청남도 천안시 동남구 원성동","313-21","0313","0021","동부빌라","75.7900","56.0000","202605","04","8,700","2","개인","개인","1983","원거리15길 2","20260506","중개거래","충남 천안시 동남구","-"
"8285","충청남도 천안시 서북구 성거읍 요방리","267-14","0267","0014","대성그린하이츠빌라(102)","36.3100","29.7500","202605","04","3,800","1","개인","개인","1995","마당재길 13-2","-","직거래","-","26.06.04"
"8286","경기도 수원시 장안구 조원동","774-11","0774","0011","안스빌리지","38.4100","27.1210","202605","04","21,000","4","개인","개인","2018","경수대로858번길 11","-","중개거래","경기 수원시 장안구","-"
"8287","경기도 남양주시 화도읍 창현리","548","0548","0000","해담채빌101동","42.5200","23.9000","202605","04","9,750","2","개인","개인","2014","창현로 17-12","-","중개거래","경기 남양주시","26.06.01"
"8288","경기도 동두천시 지행동","292-12","0292","0012","파인위너스빌","58.3500","34.3400","202605","04","12,500","2","개인","개인","2016","지행로108번길 5-1","-","중개거래","경기 동두천시","26.06.05"
"8289","제주특별자치도 서귀포시 법환동","212","0212","0000","디자인뷰","74.5361","66.0088","202605","04","29,478","3","개인","법인","2020","법환로 12","-","직거래","-","26.06.02"
"8290","경기도 성남시 수정구 태평동","3314","3314","0000","(3314-0)A동","36.5550","18.2400","202605","04","11,000","3","개인","개인","1986","탄리로96번길 22","-","직거래","-","26.05.29"
"8291","서울특별시 광진구 중곡동","561-4","0561","0004","(561-4)","54.7800","42.7600","202605","04","22,750","-1","개인","개인","1987","답십리로82길 7","-","중개거래","서울 중랑구","26.06.04"
"8292","서울특별시 양천구 목동","774-5","0774","0005","현대빌라","33.9000","22.4900","202605","04","15,800","4","개인","개인","1992","목동중앙서로 39-10","-","중개거래","서울 양천구","26.06.04"
"8293","경기도 안양시 만안구 안양동","493-4","0493","0004","현대빌라","57.0500","35.9500","202605","04","30,000","2","개인","개인","1993","수리산로18번길 11-16","-","중개거래","경기 안양시 만안구","26.05.27"
"8294","서울특별시 중랑구 면목동","175-17","0175","0017","더베스트빌","42.2300","22.2900","202605","04","54,000","8","개인","개인","2023","동일로 623","-","중개거래","서울 동대문구","26.06.04"
"8295","인천광역시 계양구 계산동","982-5","0982","0005","무한홈타운","39.9800","20.2100","202605","04","9,000","2","법인","개인","2001","향교로 17-1","-","중개거래","인천 부평구","26.06.04"
"8296","서울특별시 광진구 자양동","653-24","0653","0024","한양에버빌(653-24)","24.4400","19.3247","202605","04","51,000","2","개인","개인","2019","뚝섬로 649-6","-","중개거래","서울 광진구","26.06.04"
"8297","경기도 용인시 처인구 이동읍 천리","284-5","0284","0005","삼원빌라(A,B동)","41.1600","25.3125","202605","04","7,450","1","개인","개인","1991","백옥대로624번길 19-5","-","중개거래","경기 용인시 처인구","26.06.04"
"8298","경기도 동두천시 상봉암동","285-7","0285","0007","청구빌라(106동)","54.8600","56.6900","202605","04","5,000","2","개인","개인","1997","봉동로40번길 46-29","-","직거래","-","26.06.05"
"8299","서울특별시 관악구 봉천동","100-202","0100","0202","대성빌라","34.5900","18.3400","202605","04","18,000","1","개인","개인","1993","행운10길 8","-","중개거래","서울 관악구, 서울 송파구","26.05.29"
